datetime,api_time,target_city,station_code,station_name,station_latitude,station_longitude,weather_station_name,weather_latitude,weather_longitude,weather_elevation_m,distance_km_from_byrnihat,pm25,pm10,aqi,so2,co,no2,o3,nh3,no,nox,met_temperature,met_humidity,met_pressure,met_rainfall,met_wind_speed,met_wind_direction,met_wind_to_direction,met_wind_u,met_wind_v,boundary_layer_height_proxy_m,ventilation_index_proxy,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,month_sin,month_cos,transport_direction_deg_target,transport_direction_sector_target,pm25_next_hour_target,pm10_next_hour_target,aqi_next_hour_target,pm25_change_next_hour_target,pm10_change_next_hour_target,data_status,intended_use,source_note,first_collection_time_utc,aqicn_idx,temperature,humidity,pressure,wind,wind_direction_proxy,wind_to_direction_proxy,wind_u_proxy,wind_v_proxy,location_type
2026-01-01 10:00:00,2026-01-01 10:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,130.79,227.6,294.3,13.4,0.303,14.43,37.44,4.52,0.78,15.42,25.28,73.51,1002.66,0.0,2.517,267.6,87.6,2.5144,0.1065,399.0,1004.2,10,1,1,3,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,87.6,E_NE,100.18,194.59,225.4,-30.609999999999985,-33.00999999999999,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100010,26.31,80.58,1005.1,1.33,252.4,72.4,1.272,0.404,core
2026-01-01 11:00:00,2026-01-01 11:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,100.18,194.59,225.4,10.84,0.283,10.77,39.19,4.31,1.33,10.94,26.33,73.47,1006.11,0.0,0.751,245.9,65.9,0.6857,0.3071,479.2,360.0,11,1,1,3,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,65.9,E_NE,125.67,214.66,282.8,25.489999999999995,20.069999999999993,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100011,26.39,70.87,1003.48,2.57,260.2,80.2,2.538,0.437,core
2026-01-01 12:00:00,2026-01-01 12:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,125.67,214.66,282.8,11.19,0.37,11.67,39.88,2.95,0.56,13.07,27.46,80.39,1006.4,0.0,5.948,226.4,46.4,4.3082,4.1006,528.6,3144.2,12,1,1,3,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,46.4,E_NE,127.49,212.49,286.9,1.8199999999999932,-2.1699999999999875,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100012,26.67,67.75,1003.84,0.58,283.3,103.3,0.56,-0.133,core
2026-01-01 13:00:00,2026-01-01 13:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,127.49,212.49,286.9,12.4,0.339,11.71,36.74,3.61,0.03,10.12,27.43,69.15,1006.78,0.0,0.15,250.4,70.4,0.1413,0.0503,556.3,83.4,13,1,1,3,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,70.4,E_NE,109.7,185.35,246.8,-17.789999999999992,-27.140000000000015,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100013,30.43,70.03,1007.74,0.2,279.6,99.6,0.197,-0.033,core
2026-01-01 14:00:00,2026-01-01 14:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,109.7,185.35,246.8,12.47,0.256,10.37,35.05,3.75,2.16,12.12,29.72,71.27,1007.21,0.0,0.575,240.0,60.0,0.4983,0.2878,497.4,286.2,14,1,1,3,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,60.0,E_NE,108.44,205.82,244.0,-1.2600000000000051,20.47,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100014,29.18,74.37,1003.36,2.92,238.6,58.6,2.491,1.519,core
2026-01-01 15:00:00,2026-01-01 15:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,108.44,205.82,244.0,11.98,0.383,9.61,29.95,,1.02,10.14,23.79,72.02,1005.79,0.0,3.191,237.1,57.1,2.679,1.7337,671.2,2141.9,15,1,1,3,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,57.1,E_NE,116.51,206.48,262.1,8.070000000000007,0.6599999999999966,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100015,24.81,70.88,1004.09,2.47,224.8,44.8,1.742,1.755,core
2026-01-01 16:00:00,2026-01-01 16:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,116.51,206.48,262.1,14.85,0.413,9.82,24.94,4.47,0.74,9.13,25.67,71.95,1004.18,0.0,1.224,227.3,47.3,0.9002,0.8294,567.1,694.1,16,1,1,3,0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,47.3,E_NE,147.57,238.96,332.0,31.059999999999988,32.48000000000002,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100016,25.37,73.38,1006.71,2.15,252.9,72.9,2.058,0.633,core
2026-01-01 17:00:00,2026-01-01 17:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,147.57,238.96,332.0,10.67,0.468,12.07,20.3,3.67,0.03,11.75,26.08,73.37,1007.02,0.0,1.708,217.8,37.8,1.0464,1.3495,478.8,817.7,17,1,1,3,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,37.8,N_NE,125.01,215.14,281.3,-22.559999999999988,-23.82000000000002,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100017,25.49,69.63,,0.2,230.8,50.8,0.155,0.126,core
2026-01-01 18:00:00,2026-01-01 18:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,125.01,215.14,281.3,13.1,0.555,18.66,16.2,4.36,3.36,21.17,23.86,76.9,1003.68,0.0,0.15,236.8,56.8,0.1255,0.0822,429.0,64.4,18,1,1,3,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,56.8,E_NE,143.2,229.91,322.2,18.189999999999984,14.77000000000001,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100018,23.97,71.96,1003.08,1.56,214.2,34.2,0.879,1.292,core
2026-01-01 19:00:00,2026-01-01 19:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,143.2,229.91,322.2,13.87,0.631,15.22,11.49,4.76,4.12,19.09,22.85,83.17,1002.34,0.0,1.692,238.2,58.2,1.4387,0.8904,417.6,706.5,19,1,1,3,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,58.2,E_NE,119.24,214.68,268.3,-23.959999999999994,-15.22999999999999,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100019,23.87,76.06,1004.4,0.91,219.2,39.2,0.575,0.705,core
2026-01-01 20:00:00,2026-01-01 20:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,119.24,214.68,268.3,14.03,0.473,17.07,9.13,3.99,4.21,,19.32,77.37,1005.66,0.0,4.931,207.3,27.3,2.2629,4.3808,348.5,1718.4,20,1,1,3,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,27.3,N_NE,138.43,224.14,311.5,19.190000000000012,9.45999999999998,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100020,21.01,67.14,1006.23,2.7,202.3,22.3,1.023,2.495,core
2026-01-01 21:00:00,2026-01-01 21:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,138.43,224.14,311.5,10.7,0.538,15.96,8.31,3.91,3.15,19.9,20.85,75.13,1005.89,0.0,4.175,235.0,55.0,3.4198,2.3947,321.7,1343.1,21,1,1,3,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,55.0,E_NE,119.83,208.0,269.6,-18.60000000000001,-16.139999999999986,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100021,20.63,72.93,1004.41,0.66,249.2,69.2,0.614,0.233,core
2026-01-01 22:00:00,2026-01-01 22:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,119.83,208.0,269.6,12.63,0.44,14.25,7.44,3.97,4.13,18.57,20.51,74.25,1005.12,0.0,3.277,250.3,70.3,3.085,1.1045,177.9,583.0,22,1,1,3,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,70.3,E_NE,132.86,236.34,298.9,13.030000000000015,28.340000000000003,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100022,18.43,74.76,1005.21,,253.6,73.6,3.095,0.908,core
2026-01-01 23:00:00,2026-01-01 23:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,132.86,236.34,298.9,13.84,0.311,12.4,13.12,5.28,3.27,15.4,18.99,81.3,1004.86,0.0,6.106,266.5,86.5,6.0944,0.3774,140.1,855.4,23,1,1,3,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,86.5,E_NE,129.45,225.48,291.3,-3.410000000000025,-10.860000000000014,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100023,15.51,82.61,1004.12,1.82,244.8,64.8,1.647,0.776,core
2026-01-02 00:00:00,2026-01-02 00:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,129.45,225.48,291.3,10.61,0.412,11.32,6.56,4.37,1.93,12.42,16.57,82.05,1005.32,0.0,5.138,232.1,52.1,4.055,3.155,204.3,1049.8,0,2,1,4,0,0.0,1.0,0.49999999999999994,0.8660254037844387,52.1,E_NE,127.77,229.57,287.5,-1.6799999999999926,4.090000000000003,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100024,15.71,77.48,1004.29,1.97,198.6,18.6,0.63,1.87,core
2026-01-02 01:00:00,2026-01-02 01:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,127.77,229.57,287.5,11.14,0.56,12.84,7.44,4.24,,13.83,17.11,78.58,1006.14,0.0,5.801,255.2,75.2,5.6098,1.4791,252.6,1465.3,1,2,1,4,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,75.2,E_NE,101.68,201.47,228.8,-26.08999999999999,-28.099999999999994,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100025,17.45,87.53,1004.37,2.71,237.4,57.4,2.286,1.464,core
2026-01-02 02:00:00,2026-01-02 02:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,101.68,201.47,228.8,11.69,0.421,13.06,10.85,4.32,1.83,15.72,18.09,81.91,1003.55,0.0,7.002,268.0,88.0,6.9981,0.2471,148.8,1042.0,2,2,1,4,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,88.0,E_NE,113.97,195.67,256.4,12.289999999999992,-5.800000000000011,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100026,16.1,74.48,1005.94,4.38,248.9,68.9,4.088,1.574,core
2026-01-02 03:00:00,2026-01-02 03:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,113.97,195.67,256.4,13.52,0.443,10.01,14.15,4.72,0.1,10.39,17.59,82.33,1001.81,0.0,1.975,270.2,90.2,1.9747,-0.0068,197.5,390.1,3,2,1,4,0,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,90.2,E_SE,144.1,251.03,324.2,30.129999999999995,55.360000000000014,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100027,18.81,84.04,1007.9,3.16,295.2,115.2,2.859,-1.343,core
2026-01-02 04:00:00,2026-01-02 04:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,144.1,251.03,324.2,12.63,0.414,12.8,13.09,4.31,1.04,14.45,17.03,86.49,1004.47,0.0,4.473,263.2,83.2,4.4414,0.5328,174.3,779.6,4,2,1,4,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,83.2,E_NE,116.65,196.36,262.5,-27.44999999999999,-54.66999999999999,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100028,17.92,76.88,1004.95,0.98,259.0,79.0,0.963,0.187,core
2026-01-02 05:00:00,2026-01-02 05:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,116.65,196.36,262.5,11.75,0.493,13.38,19.33,3.47,0.2,12.36,18.54,70.69,1005.57,0.0,4.345,274.5,94.5,4.332,-0.3377,326.6,1419.1,5,2,1,4,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,94.5,E_SE,128.38,213.83,288.9,11.72999999999999,17.47,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100029,20.08,70.99,1003.5,3.3,297.8,117.8,2.923,-1.542,core
2026-01-02 06:00:00,2026-01-02 06:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,128.38,213.83,288.9,13.66,0.498,9.91,14.21,4.41,1.29,11.46,19.67,71.85,1005.64,0.0,2.703,262.4,82.4,2.6792,0.3589,315.4,852.5,6,2,1,4,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,82.4,E_NE,109.47,201.69,246.3,-18.909999999999997,-12.140000000000015,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100030,21.33,83.24,1004.07,1.46,288.1,108.1,1.386,-0.453,core
2026-01-02 07:00:00,2026-01-02 07:00:00,Byrnihat,PROXY_BYRNIHAT_AQ,"Proxy AQ station, Byrnihat",26.05374,91.86796,Byrnihat_center,26.05374,91.86796,95,0.0,109.47,201.69,246.3,13.77,0.549,18.94,24.09,4.64,1.79,19.93,23.04,79.35,1005.32,0.0,1.864,241.4,61.4,1.6362,0.8934,261.4,487.4,7,2,1,4,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,61.4,E_NE,134.05,248.36,301.6,24.580000000000013,46.670000000000016,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.,2026-06-28T00:00:00+00:00,100031,21.56,77.99,1005.61,4.48,256.3,76.3,4.352,1.061,core
