datetime_ist,station_name,temperature,humidity,pressure,rainfall,wind_speed,wind_direction,wind_to_direction,wind_u,wind_v,data_status,source_note
2026-01-01 10:00:00,Byrnihat_center,25.28,73.51,1002.66,0.0,2.517,267.6,87.6,2.5144,0.1065,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-01 11:00:00,Byrnihat_center,26.33,73.47,1006.11,0.0,0.751,245.9,65.9,0.6857,0.3071,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-01 12:00:00,Byrnihat_center,27.46,80.39,1006.4,0.0,5.948,226.4,46.4,4.3082,4.1006,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-01 13:00:00,Byrnihat_center,27.43,69.15,1006.78,0.0,0.15,250.4,70.4,0.1413,0.0503,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-01 14:00:00,Byrnihat_center,29.72,71.27,1007.21,0.0,0.575,240.0,60.0,0.4983,0.2878,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-01 15:00:00,Byrnihat_center,23.79,72.02,1005.79,0.0,3.191,237.1,57.1,2.679,1.7337,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-01 16:00:00,Byrnihat_center,25.67,71.95,1004.18,0.0,1.224,227.3,47.3,0.9002,0.8294,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-01 17:00:00,Byrnihat_center,26.08,73.37,1007.02,0.0,1.708,217.8,37.8,1.0464,1.3495,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-01 18:00:00,Byrnihat_center,23.86,76.9,1003.68,0.0,0.15,236.8,56.8,0.1255,0.0822,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-01 19:00:00,Byrnihat_center,22.85,83.17,1002.34,0.0,1.692,238.2,58.2,1.4387,0.8904,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-01 20:00:00,Byrnihat_center,19.32,77.37,1005.66,0.0,4.931,207.3,27.3,2.2629,4.3808,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-01 21:00:00,Byrnihat_center,20.85,75.13,1005.89,0.0,4.175,235.0,55.0,3.4198,2.3947,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-01 22:00:00,Byrnihat_center,20.51,74.25,1005.12,0.0,3.277,250.3,70.3,3.085,1.1045,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-01 23:00:00,Byrnihat_center,18.99,81.3,1004.86,0.0,6.106,266.5,86.5,6.0944,0.3774,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 00:00:00,Byrnihat_center,16.57,82.05,1005.32,0.0,5.138,232.1,52.1,4.055,3.155,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 01:00:00,Byrnihat_center,17.11,78.58,1006.14,0.0,5.801,255.2,75.2,5.6098,1.4791,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 02:00:00,Byrnihat_center,18.09,81.91,1003.55,0.0,7.002,268.0,88.0,6.9981,0.2471,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 03:00:00,Byrnihat_center,17.59,82.33,1001.81,0.0,1.975,270.2,90.2,1.9747,-0.0068,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 04:00:00,Byrnihat_center,17.03,86.49,1004.47,0.0,4.473,263.2,83.2,4.4414,0.5328,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 05:00:00,Byrnihat_center,18.54,70.69,1005.57,0.0,4.345,274.5,94.5,4.332,-0.3377,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 06:00:00,Byrnihat_center,19.67,71.85,1005.64,0.0,2.703,262.4,82.4,2.6792,0.3589,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 07:00:00,Byrnihat_center,23.04,79.35,1005.32,0.0,1.864,241.4,61.4,1.6362,0.8934,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 08:00:00,Byrnihat_center,22.35,74.33,1005.65,0.0,5.339,275.6,95.6,5.3137,-0.5217,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 09:00:00,Byrnihat_center,25.02,68.91,1004.14,0.0,2.672,280.7,100.7,2.6254,-0.4952,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 10:00:00,Byrnihat_center,28.05,76.59,1005.52,0.0,2.533,280.9,100.9,2.4871,-0.48,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 11:00:00,Byrnihat_center,27.02,71.76,1004.0,0.0,0.309,224.4,44.4,0.2161,0.2207,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 12:00:00,Byrnihat_center,29.08,69.97,1005.46,0.0,0.15,262.9,82.9,0.1489,0.0185,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 13:00:00,Byrnihat_center,27.8,83.47,1004.36,2.116,1.957,218.7,38.7,1.2239,1.5266,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 14:00:00,Byrnihat_center,26.21,68.11,1004.99,3.146,4.477,228.7,48.7,3.3636,2.9545,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 15:00:00,Byrnihat_center,26.5,65.81,1004.94,0.0,1.791,208.6,28.6,0.8586,1.5716,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 16:00:00,Byrnihat_center,28.23,63.46,1005.92,0.0,0.426,230.7,50.7,0.3296,0.2694,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 17:00:00,Byrnihat_center,24.92,79.14,1003.83,0.0,0.758,248.1,68.1,0.7039,0.2825,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 18:00:00,Byrnihat_center,23.79,83.61,1006.57,1.513,1.766,251.3,71.3,1.6724,0.5672,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 19:00:00,Byrnihat_center,20.89,72.78,1007.5,4.271,3.673,211.8,31.8,1.9356,3.1218,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 20:00:00,Byrnihat_center,20.49,78.34,1002.56,0.0,1.347,234.6,54.6,1.0971,0.7808,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 21:00:00,Byrnihat_center,19.4,75.62,1006.16,0.0,3.158,250.2,70.2,2.9713,1.0683,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 22:00:00,Byrnihat_center,18.09,80.25,1003.77,0.0,1.985,224.2,44.2,1.3843,1.4226,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-02 23:00:00,Byrnihat_center,17.6,82.21,1003.29,0.0,2.827,289.8,109.8,2.6588,-0.9598,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 00:00:00,Byrnihat_center,17.22,73.54,1005.53,0.0,5.235,264.4,84.4,5.2104,0.5071,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 01:00:00,Byrnihat_center,14.85,80.34,1005.94,0.0,1.74,243.6,63.6,1.5577,0.7746,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 02:00:00,Byrnihat_center,15.95,82.29,1005.46,0.0,1.529,245.6,65.6,1.3925,0.6321,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 03:00:00,Byrnihat_center,16.59,79.18,1005.14,0.0,2.192,264.3,84.3,2.1809,0.2185,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 04:00:00,Byrnihat_center,19.03,78.44,1006.39,0.0,2.934,248.7,68.7,2.733,1.068,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 05:00:00,Byrnihat_center,22.2,68.46,1004.85,0.0,2.738,271.1,91.1,2.738,-0.0504,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 06:00:00,Byrnihat_center,20.31,81.41,1003.97,0.0,3.171,292.9,112.9,2.9209,-1.234,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 07:00:00,Byrnihat_center,21.24,81.36,1003.91,0.0,3.646,267.4,87.4,3.6428,0.1624,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 08:00:00,Byrnihat_center,25.2,69.02,1003.88,0.0,1.943,276.3,96.3,1.9314,-0.2115,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 09:00:00,Byrnihat_center,24.7,67.84,1004.03,0.0,2.0,269.9,89.9,1.9999,0.0042,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 10:00:00,Byrnihat_center,28.36,68.5,1006.62,0.0,2.226,260.3,80.3,2.1942,0.3756,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 11:00:00,Byrnihat_center,28.22,74.18,1002.14,0.0,1.279,277.0,97.0,1.2695,-0.1552,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 12:00:00,Byrnihat_center,27.29,74.45,1003.63,0.0,2.59,246.5,66.5,2.3757,1.0326,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 13:00:00,Byrnihat_center,29.1,75.42,1002.91,0.0,0.212,268.3,88.3,0.2116,0.0064,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 14:00:00,Byrnihat_center,29.48,68.14,1008.0,0.0,1.691,244.0,64.0,1.5203,0.7413,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 15:00:00,Byrnihat_center,26.43,73.68,1006.34,0.0,1.306,265.0,85.0,1.3014,0.1139,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 16:00:00,Byrnihat_center,23.92,70.85,1005.36,0.0,1.85,243.6,63.6,1.6569,0.8224,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 17:00:00,Byrnihat_center,23.69,72.09,1004.93,0.0,0.952,245.8,65.8,0.868,0.3909,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 18:00:00,Byrnihat_center,23.24,73.27,1002.94,0.0,0.737,233.3,53.3,0.5905,0.4404,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 19:00:00,Byrnihat_center,22.56,76.15,1006.77,0.0,3.645,212.7,32.7,1.9699,3.0664,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 20:00:00,Byrnihat_center,20.08,71.92,1007.36,0.0,1.575,259.5,79.5,1.5484,0.286,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 21:00:00,Byrnihat_center,21.12,74.03,1003.73,0.0,1.245,235.8,55.8,1.0299,0.699,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 22:00:00,Byrnihat_center,17.84,73.99,1004.92,0.0,7.458,276.5,96.5,7.4097,-0.8484,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-03 23:00:00,Byrnihat_center,18.61,83.72,1005.31,0.0,1.431,243.3,63.3,1.278,0.6427,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 00:00:00,Byrnihat_center,15.2,73.7,1004.81,0.0,1.152,265.0,85.0,1.1476,0.1011,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 01:00:00,Byrnihat_center,16.69,78.34,1006.1,0.0,1.108,275.9,95.9,1.1022,-0.1139,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 02:00:00,Byrnihat_center,18.77,81.74,1006.42,0.0,4.434,285.0,105.0,4.2835,-1.1449,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 03:00:00,Byrnihat_center,18.83,77.02,1004.24,1.484,4.213,228.1,48.1,3.1382,2.8115,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 04:00:00,Byrnihat_center,18.77,76.76,1008.1,0.0,1.418,274.4,94.4,1.4136,-0.1076,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 05:00:00,Byrnihat_center,19.37,70.26,1005.03,0.0,2.762,265.4,85.4,2.753,0.2211,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 06:00:00,Byrnihat_center,19.89,85.69,1004.33,0.0,1.431,276.2,96.2,1.4229,-0.1548,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 07:00:00,Byrnihat_center,24.39,75.46,1003.75,0.0,4.041,281.2,101.2,3.9651,-0.7818,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 08:00:00,Byrnihat_center,23.2,75.38,1003.7,0.0,1.59,290.7,110.7,1.4873,-0.5625,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 09:00:00,Byrnihat_center,24.75,72.36,1006.21,0.0,3.383,262.9,82.9,3.357,0.4192,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 10:00:00,Byrnihat_center,27.31,66.48,1003.51,0.0,3.253,253.9,73.9,3.1251,0.9027,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 11:00:00,Byrnihat_center,25.96,74.01,1005.41,0.0,1.919,266.2,86.2,1.9149,0.1282,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 12:00:00,Byrnihat_center,27.08,79.84,1005.49,0.0,3.586,251.6,71.6,3.4029,1.1298,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 13:00:00,Byrnihat_center,26.65,73.2,1003.08,0.0,2.357,229.6,49.6,1.795,1.5276,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 14:00:00,Byrnihat_center,28.06,65.49,1006.27,0.0,2.805,221.0,41.0,1.8405,2.1172,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 15:00:00,Byrnihat_center,26.23,63.46,1006.17,0.0,1.412,250.2,70.2,1.3288,0.4778,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 16:00:00,Byrnihat_center,23.87,74.73,1006.05,0.0,5.356,247.3,67.3,4.9425,2.0629,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 17:00:00,Byrnihat_center,25.16,73.46,1005.1,0.0,0.237,269.7,89.7,0.2371,0.0013,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 18:00:00,Byrnihat_center,22.38,78.43,1006.78,0.0,3.265,251.2,71.2,3.0904,1.0521,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 19:00:00,Byrnihat_center,22.93,74.15,1006.38,0.0,1.56,256.5,76.5,1.5166,0.3635,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 20:00:00,Byrnihat_center,20.3,80.83,1005.75,0.0,4.231,266.9,86.9,4.2246,0.2264,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 21:00:00,Byrnihat_center,17.68,76.77,1004.88,0.0,9.143,244.2,64.2,8.2293,3.9846,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 22:00:00,Byrnihat_center,17.73,76.06,1002.28,0.0,3.981,247.8,67.8,3.6857,1.5053,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-04 23:00:00,Byrnihat_center,17.83,78.07,1006.53,0.0,2.879,255.5,75.5,2.7868,0.7221,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 00:00:00,Byrnihat_center,16.05,81.31,1003.73,2.701,4.883,248.8,68.8,4.5538,1.7627,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 01:00:00,Byrnihat_center,17.39,73.54,1007.11,0.0,1.405,252.8,72.8,1.3427,0.4145,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 02:00:00,Byrnihat_center,15.37,78.5,1003.53,0.0,3.209,277.7,97.7,3.1795,-0.4311,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 03:00:00,Byrnihat_center,17.17,78.81,1005.62,0.0,3.604,249.9,69.9,3.3845,1.2376,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 04:00:00,Byrnihat_center,17.78,84.85,1004.54,0.0,2.175,249.8,69.8,2.0407,0.7516,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 05:00:00,Byrnihat_center,17.16,75.52,1003.63,0.0,4.641,273.4,93.4,4.6327,-0.2785,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 06:00:00,Byrnihat_center,21.13,65.76,1005.11,0.0,1.928,272.9,92.9,1.9259,-0.0991,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 07:00:00,Byrnihat_center,24.59,64.12,1005.31,0.0,4.448,272.2,92.2,4.4445,-0.1683,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 08:00:00,Byrnihat_center,24.77,69.4,1003.31,0.0,2.251,259.4,79.4,2.2126,0.4131,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 09:00:00,Byrnihat_center,26.64,69.2,1005.28,0.0,5.176,277.6,97.6,5.1302,-0.6861,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 10:00:00,Byrnihat_center,26.19,72.49,1003.68,0.0,2.775,262.7,82.7,2.7529,0.3514,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 11:00:00,Byrnihat_center,26.19,69.58,1004.92,0.0,2.521,264.8,84.8,2.5111,0.2267,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 12:00:00,Byrnihat_center,25.0,81.66,1004.74,0.0,1.892,236.7,56.7,1.5809,1.0391,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 13:00:00,Byrnihat_center,29.62,70.25,1005.21,0.0,4.5,247.6,67.6,4.1599,1.716,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 14:00:00,Byrnihat_center,26.89,75.35,1006.28,0.0,1.305,237.7,57.7,1.1033,0.6979,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 15:00:00,Byrnihat_center,26.84,74.12,1005.5,0.0,5.248,255.3,75.3,5.0765,1.3302,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 16:00:00,Byrnihat_center,25.52,69.58,1005.71,0.0,1.447,198.7,18.7,0.4643,1.37,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
2026-01-05 17:00:00,Byrnihat_center,27.09,70.64,1001.49,0.0,5.509,247.1,67.1,5.074,2.1449,synthetic_proxy_missing_source,Synthetic meteorological proxy around Byrnihat; replace with NASA POWER/IMD or observed station data before final scientific use.
