first_collection_time_utc,target_city,station_code,station_name,station_latitude,station_longitude,aqicn_idx,api_time,aqi,pm25,pm10,no2,so2,co,o3,nh3,no,nox,temperature,humidity,pressure,wind,wind_direction_proxy,wind_to_direction_proxy,wind_u_proxy,wind_v_proxy,data_status,intended_use,source_note
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100010,2026-01-01 10:00:00,118.2,52.54,114.31,15.09,6.87,0.497,34.37,2.72,2.33,17.87,25.07,68.01,1009.4,6.58,244.0,64.0,5.911,2.881,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100011,2026-01-01 11:00:00,131.7,58.54,129.59,11.28,4.0,0.364,40.94,3.05,1.38,11.45,29.3,67.02,1007.3,4.86,236.4,56.4,4.052,2.691,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100012,2026-01-01 12:00:00,162.6,72.28,123.44,10.51,7.68,0.331,41.56,3.39,,11.03,28.25,61.4,1006.47,0.68,248.9,68.9,0.639,0.246,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100013,2026-01-01 13:00:00,119.9,53.31,110.05,5.92,5.7,0.237,38.77,2.87,1.64,6.72,30.06,59.92,1006.02,4.99,217.3,37.3,3.024,3.974,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100014,2026-01-01 14:00:00,147.7,65.64,114.46,10.55,6.19,0.303,40.77,3.84,0.84,12.49,29.71,66.91,1005.79,1.8,249.6,69.6,1.687,0.628,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100015,2026-01-01 15:00:00,159.8,71.02,111.49,4.91,7.57,0.146,,2.89,1.13,6.89,29.52,81.4,1009.21,1.08,259.1,79.1,1.061,0.204,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100016,2026-01-01 16:00:00,125.1,55.58,116.68,9.42,7.8,0.391,21.06,3.73,1.73,10.37,25.27,76.95,1007.5,6.64,249.0,69.0,6.202,2.382,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100017,2026-01-01 17:00:00,177.8,79.04,129.42,13.05,6.72,0.578,18.51,3.89,1.53,13.0,25.74,75.58,1009.86,1.59,234.6,54.6,1.297,0.922,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100018,2026-01-01 18:00:00,190.2,84.53,138.94,21.42,6.82,0.645,9.22,3.44,4.27,23.85,25.93,67.28,1006.53,2.34,259.6,79.6,2.299,0.424,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100019,2026-01-01 19:00:00,177.0,78.65,148.3,25.95,6.44,0.847,5.24,4.82,7.11,33.71,23.01,75.74,1007.03,3.73,224.4,44.4,2.609,2.663,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100020,2026-01-01 20:00:00,195.4,86.83,144.24,21.58,6.37,0.83,13.83,3.99,5.09,26.74,22.96,67.32,1007.56,1.25,237.5,57.5,1.051,0.67,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100021,2026-01-01 21:00:00,157.9,70.19,138.75,21.25,5.59,0.847,11.72,2.75,2.26,23.3,21.53,64.67,1006.31,4.25,246.0,66.0,3.884,1.733,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100022,2026-01-01 22:00:00,137.0,60.88,132.34,19.84,7.35,0.448,11.72,,,22.42,19.26,76.05,1006.33,5.57,271.9,91.9,5.568,-0.182,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100023,2026-01-01 23:00:00,189.6,84.27,144.29,13.34,5.28,0.484,8.23,4.16,1.92,14.2,17.61,81.87,1005.26,2.23,256.2,76.2,2.161,0.532,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100024,2026-01-02 00:00:00,181.8,80.8,152.98,13.39,5.58,0.505,9.49,2.97,3.55,16.78,17.83,74.53,1004.37,1.7,223.4,43.4,1.166,1.234,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100025,2026-01-02 01:00:00,171.0,76.01,122.59,17.33,7.49,0.531,10.56,3.32,2.6,22.2,17.71,74.5,1006.73,2.0,246.1,66.1,1.831,0.81,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100026,2026-01-02 02:00:00,169.4,75.31,137.67,14.26,8.1,0.523,8.96,3.11,1.62,15.99,19.19,79.56,1012.46,,300.4,120.4,4.221,-2.479,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100027,2026-01-02 03:00:00,151.3,67.24,122.97,13.08,6.27,0.359,7.05,2.1,1.19,13.64,18.95,69.83,1002.91,4.84,259.2,79.2,4.756,0.911,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100028,2026-01-02 04:00:00,163.8,72.79,125.73,10.66,4.63,0.551,12.94,3.28,1.21,11.34,19.71,79.84,1006.36,2.83,294.2,114.2,2.58,-1.161,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100029,2026-01-02 05:00:00,149.9,66.64,124.48,15.17,5.56,0.555,10.91,4.78,2.2,19.39,20.92,72.48,1007.74,,282.3,102.3,2.581,-0.562,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100030,2026-01-02 06:00:00,127.7,56.75,104.52,15.99,6.24,0.514,15.11,3.26,0.17,15.5,20.66,69.15,1008.36,5.86,304.7,124.7,4.819,-3.337,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100031,2026-01-02 07:00:00,179.7,79.89,141.66,20.39,6.54,0.76,23.02,3.21,3.46,22.78,23.91,78.97,1008.38,3.11,278.1,98.1,3.083,-0.438,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100032,2026-01-02 08:00:00,121.2,53.87,82.48,23.09,8.14,0.668,29.91,3.49,4.99,27.09,25.74,67.74,1008.32,3.54,282.8,102.8,3.452,-0.785,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100033,2026-01-02 09:00:00,186.9,83.05,155.24,17.75,5.19,0.505,30.1,3.3,3.41,20.5,28.75,66.46,1005.2,2.54,286.7,106.7,2.43,-0.729,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100034,2026-01-02 10:00:00,154.6,68.7,142.93,14.46,5.77,0.624,32.79,3.32,1.22,16.13,27.62,63.53,1007.01,5.11,243.8,63.8,4.586,2.253,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100035,2026-01-02 11:00:00,164.7,73.19,137.19,11.3,6.42,0.384,36.56,3.36,1.29,14.41,28.9,73.6,1009.15,0.99,274.4,94.4,0.982,-0.076,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100036,2026-01-02 12:00:00,184.0,81.79,116.15,5.72,5.49,0.377,44.89,2.67,0.03,4.39,29.61,63.56,,0.45,280.5,100.5,0.438,-0.081,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100037,2026-01-02 13:00:00,192.0,85.31,149.01,6.66,6.14,0.284,36.94,2.29,0.03,3.99,27.85,56.45,1008.13,2.26,259.7,79.7,2.226,0.404,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100038,2026-01-02 14:00:00,160.2,71.19,128.37,8.68,7.19,0.136,34.59,2.77,1.46,8.64,29.83,71.79,1010.79,0.81,228.5,48.5,0.609,0.539,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100039,2026-01-02 15:00:00,165.3,73.49,134.8,8.56,6.73,0.409,28.8,2.79,1.09,8.31,25.27,65.17,1005.39,1.88,239.3,59.3,1.621,0.961,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100040,2026-01-02 16:00:00,196.7,87.43,138.01,14.2,4.95,0.374,28.9,,1.56,14.52,27.6,69.58,1009.19,0.57,243.3,63.3,0.513,0.258,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100041,2026-01-02 17:00:00,230.5,102.42,160.09,19.02,5.61,0.599,22.58,3.61,1.12,19.71,27.4,72.12,1005.48,0.28,238.7,58.7,0.242,0.147,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100042,2026-01-02 18:00:00,215.9,95.94,165.54,22.59,6.63,,6.09,3.18,5.94,26.34,23.86,67.81,1007.79,1.68,279.7,99.7,1.653,-0.281,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100043,2026-01-02 19:00:00,180.9,80.4,151.81,27.35,8.05,0.799,6.78,4.11,7.21,33.97,23.03,72.3,1006.37,3.7,234.1,54.1,2.994,2.167,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100044,2026-01-02 20:00:00,223.7,99.41,155.99,23.3,6.56,0.659,8.18,3.23,5.49,29.91,20.27,68.55,1009.86,0.63,223.1,43.1,0.432,0.461,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100045,2026-01-02 21:00:00,226.4,100.6,166.95,17.61,5.74,0.773,8.24,3.73,2.5,19.89,19.7,69.97,1006.29,1.27,254.9,74.9,1.221,0.33,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100046,2026-01-02 22:00:00,193.2,85.88,147.49,17.8,6.45,0.521,4.7,3.6,2.97,19.6,20.43,74.08,1004.65,1.88,261.6,81.6,1.857,0.275,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100047,2026-01-02 23:00:00,154.4,68.62,131.1,16.02,4.57,0.487,8.6,4.23,2.53,18.21,20.07,71.17,1006.46,,244.5,64.5,5.2,2.477,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100048,2026-01-03 00:00:00,192.1,85.39,151.52,13.92,7.32,0.338,9.7,3.3,2.7,16.06,17.92,78.99,,1.17,263.2,83.2,1.158,0.139,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100049,2026-01-03 01:00:00,167.4,74.39,140.88,10.52,6.23,0.449,8.95,3.1,1.01,13.56,19.48,,1007.13,4.0,262.1,82.1,3.962,0.551,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100050,2026-01-03 02:00:00,169.2,75.18,122.25,10.78,5.22,0.515,7.47,4.81,0.03,12.71,15.85,69.19,1008.86,2.1,259.9,79.9,2.065,0.368,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100051,2026-01-03 03:00:00,140.9,62.61,128.62,14.15,7.38,0.571,18.81,3.05,2.34,,18.12,75.25,1009.02,4.49,213.1,33.1,2.455,3.763,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100052,2026-01-03 04:00:00,182.1,80.92,132.86,14.62,7.49,0.354,14.66,3.29,1.86,15.81,19.08,78.14,1007.42,1.89,282.6,102.6,1.845,-0.411,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100053,2026-01-03 05:00:00,206.3,91.7,148.98,12.88,5.98,0.489,9.91,3.54,1.3,13.06,20.67,70.2,1005.61,1.39,267.6,87.6,1.385,0.057,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100054,2026-01-03 06:00:00,140.3,62.36,120.91,13.79,,0.425,14.1,4.69,0.03,10.69,20.88,77.09,1006.53,4.69,300.3,120.3,4.053,-2.369,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100055,2026-01-03 07:00:00,189.4,84.17,143.73,16.6,6.81,0.598,12.72,3.76,3.68,20.82,21.1,60.16,1007.8,0.83,270.2,90.2,0.826,-0.003,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100056,2026-01-03 08:00:00,205.2,91.19,146.98,21.82,8.21,0.731,21.23,3.92,4.05,26.04,24.0,,1007.98,0.8,260.3,80.3,0.786,0.134,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100057,2026-01-03 09:00:00,144.4,64.18,128.54,17.23,6.32,0.573,24.43,2.98,5.53,24.13,25.42,,1010.68,5.49,290.9,110.9,5.125,-1.954,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100058,2026-01-03 10:00:00,155.3,69.0,123.66,11.79,7.31,0.421,39.74,2.97,0.77,12.97,24.98,61.4,1007.01,2.68,255.4,75.4,2.591,0.677,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
2026-06-28T00:00:00+00:00,Guwahati,PROXY_GUWAHATI_AQ,"Proxy AQ station, Guwahati",26.181742,91.78063,100059,2026-01-03 11:00:00,137.4,61.09,112.25,11.64,6.87,0.203,42.04,1.23,0.03,11.27,28.54,66.03,1006.87,3.7,293.7,113.7,3.384,-1.487,synthetic_proxy_missing_source,ml_training_graph_testing_pipeline_debugging_only,Synthetic proxy dataset created because live/official collection is incomplete; do not use for final scientific claims.
